cancellation_region,certified_noncancellation_window,coherence_threshold,comparison_start_time,comparison_stop_time,comparison_window,epsilon,full_imaginary,full_magnitude,full_real,morse_imaginary,morse_magnitude,morse_phasor_coherence,morse_real,noncancellation_morse_rms_normalization,time
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.2963552766051691e-05,1.395241154078299e-05,-5.1590781623433402e-06,-1.3654637167918465e-05,1.4697083563195256e-05,0.26932273530520973,-5.4364647590179183e-06,7.4595291414641428e-05,8050
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,1.5141254252771182e-05,1.5360429977060371e-05,-2.5855809275892988e-06,1.5866628797546482e-05,1.6095831300873764e-05,0.29587067014375396,-2.706635525344385e-06,7.4595291414641428e-05,8075
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.2624584598590039e-05,1.6747991578827617e-05,1.1005229922065413e-05,-1.3173763723490422e-05,1.7473654459851811e-05,0.32219198684951122,1.147957096497717e-05,7.4595291414641428e-05,8100
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,5.457046929844108e-06,1.8114186095429373e-05,-1.7272648225021136e-05,5.6762283616905011e-06,1.8829655957499539e-05,0.34826652087616466,-1.7953728723129866e-05,7.4595291414641428e-05,8125
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.6587327419845878e-06,1.9458124362328333e-05,1.88921892044992e-05,4.82331818556345e-06,2.0162959952698364e-05,0.37407429754491212,1.9577552342796354e-05,7.4595291414641428e-05,8150
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.4753596891404402e-05,2.0778938780705489e-05,-1.4632008598215381e-05,-1.5242853267540033e-05,2.1472712328021252e-05,0.39959554707506484,-1.5123914803588388e-05,7.4595291414641428e-05,8175
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.147663620080574e-05,2.2075783790068013e-05,5.1082607063530097e-06,2.2139218074931651e-05,2.2758081160411214e-05,0.4248107195389923,5.2711745498022964e-06,7.4595291414641428e-05,8200
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.2204664111799065e-05,2.3347836330987247e-05,7.2162561637424313e-06,-2.2843984026403931e-05,2.4018257177621124e-05,0.44970049973156373,7.4181582385219314e-06,7.4595291414641428e-05,8225
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.6009964085317955e-05,2.4594296296154318e-05,-1.8669773975328655e-05,1.6442933725655591e-05,2.5252454198806768e-05,0.4742458218832209,-1.9165499564491699e-05,7.4595291414641428e-05,8250
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-4.1416866103438361e-06,2.581438696820881e-05,2.5479972656306508e-05,-4.2515191897933208e-06,2.6459909558260878e-05,0.49842788422145695,2.6116113769283598e-05,7.4595291414641428e-05,8275
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.0182120300751801e-05,2.7007355442765333e-05,-2.5014429319752313e-05,-1.0414381800027378e-05,2.7639884511607642e-05,0.52222816332655642,-2.5602809758662552e-05,7.4595291414641428e-05,8300
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.2655309937745515e-05,2.8172473034985183e-05,1.6745900051405317e-05,2.3149052323928442e-05,2.8791664623971695e-05,0.54562842830367142,1.7119618229484164e-05,7.4595291414641428e-05,8325
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.9193468237014083e-05,2.9309035668049894e-05,-2.6001892403189503e-06,-2.9795949839385498e-05,2.9914560139754829e-05,0.56861075471823042,-2.6612556291780164e-06,7.4595291414641428e-05,8350
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.7270084802540927e-05,3.0416364242044212e-05,-1.3472107799707219e-05,2.7803842836784643e-05,3.1007906333732114e-05,0.59115753832607942,-1.3727220356244139e-05,7.4595291414641428e-05,8375
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.6842455818625384e-05,3.1493804982046879e-05,2.6611866417913133e-05,-1.7157917796805618e-05,3.2071063843232911e-05,0.61325150853325849,2.7095368477191492e-05,7.4595291414641428e-05,8400
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,5.3928478400043721e-07,3.254072976461937e-05,-3.2536260779870363e-05,5.5688791605831792e-07,3.3103418981210665e-05,0.63487574162546723,-3.3098734478745958e-05,7.4595291414641428e-05,8425
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.6995926146261843e-05,3.3556536422321366e-05,2.8934056595876651e-05,1.7266026961515994e-05,3.410438403003604e-05,0.65601367372508168,2.9410768827631487e-05,7.4595291414641428e-05,8450
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.0443514026284384e-05,3.4540649026296158e-05,-1.6317134824753998e-05,-3.0908902823136986e-05,3.5073397515873064e-05,0.67664911346984824,-1.6576578041813256e-05,7.4595291414641428e-05,8475
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.5437560369606667e-05,3.5492518147307732e-05,-1.9743757209437147e-06,3.5954668804712141e-05,3.6009924463517972e-05,0.69676625441501683,-1.99410406241246e-06,7.4595291414641428e-05,8500
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.9983235602592114e-05,3.641162109583036e-05,2.065942239332386e-05,-3.0401752728277948e-05,3.6913456631600666e-05,0.71634968713803326,2.0936492340927302e-05,7.4595291414641428e-05,8525
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.5201639279201071e-05,3.7297462141878184e-05,-3.405893194816725e-05,1.5408448215441642e-05,3.7783512728064671e-05,0.73538441103532848,-3.4498892122267899e-05,7.4595291414641428e-05,8550
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.8647551541337746e-06,3.8149572715220426e-05,3.7838129653092257e-05,4.9150277054207361e-06,3.8619638605858302e-05,0.75385584581548881,3.8305599965305952e-05,7.4595291414641428e-05,8575
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.4366849039939337e-05,3.8967511586488837e-05,-3.04092687697016e-05,-2.4642908192854948e-05,3.9421407438785544e-05,0.77174984266421598,-3.0769700035152421e-05,7.4595291414641428e-05,8600
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.7373462288786925e-05,3.9750865029489171e-05,1.3540885759110673e-05,3.7781391210237127e-05,4.0188419877479392e-05,0.7890526950798944,1.3699473364607764e-05,7.4595291414641428e-05,8625
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.969146986495508e-05,4.0499246964820549e-05,8.0483678268881969e-06,-4.010617949980527e-05,4.0920304185475441e-05,0.80575114937129377,8.1219246833024983e-06,7.4595291414641428e-05,8650
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.0218501740036462e-05,4.1212299084728003e-05,-2.8023128812402188e-05,3.0522171417208509e-05,4.1616716355377709e-05,0.82183241481177871,-2.8290424743762733e-05,7.4595291414641428e-05,8675
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.1391729666826521e-05,4.188969095899387e-05,4.0310974979997167e-05,-1.1507399574367952e-05,4.2277340205122938e-05,0.83728417343115469,4.0681116624983893e-05,7.4595291414641428e-05,8700
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.1436358097888431e-05,4.2531120121622152e-05,-4.0964690798988273e-05,-1.152565386478975e-05,4.2901887454363287e-05,0.85209458945519301,-4.1324705082261761e-05,7.4595291414641428e-05,8725
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.153606637104686e-05,4.3136312138085075e-05,2.9431580703646092e-05,3.1787250581186395e-05,4.3490097781000973e-05,0.86625231836749672,2.9680958634954689e-05,7.4595291414641428e-05,8750
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-4.280550366548552e-05,4.3705020652962409e-05,-8.8214333427157072e-06,-4.3133058361991484e-05,4.4041738857922484e-05,0.87974651560188089,-8.9002268493828667e-06,7.4595291414641428e-05,8775
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.163905023153219e-05,4.4237027417889326e-05,-1.4936669327096698e-05,4.1943631385774611e-05,4.4556606369993217e-05,0.89256684484548077,-1.503405991024324e-05,7.4595291414641428e-05,8800
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.8082728662087875e-05,4.4732142299805401e-05,3.4818456393435764e-05,-2.8281336999784675e-05,4.5034524011386348e-05,0.90470348595837724,3.5046744933541891e-05,7.4595291414641428e-05,8825
