J0,epsilon,scaled_imaginary,scaled_magnitude,scaled_real,tau,time
0.82566851315753598,0.0050000000000000001,0.0039916161237396009,0.82629948268948628,0.82628984145615225,0.85437756157324007,12150
0.82498342439930594,0.0050000000000000001,0.0039959756137332722,0.82561541904238456,0.82560574873206094,0.85613554009499571,12175
0.82429719396530332,0.0050000000000000001,0.0040003170511688085,0.82493021486293705,0.82492051547849243,0.85789351861675134,12200
0.82360982342910904,0.0050000000000000001,0.0040046404570126511,0.82424387139227606,0.82423414293666397,0.85965149713850697,12225
0.8229213143668449,0.0050000000000000001,0.0040089459611959066,0.82355638991300195,0.82354663238872916,0.8614094756602626,12250
0.82223166835717065,0.0050000000000000001,0.0040132337828640997,0.82286777178426396,0.8228579851929515,0.86316745418201823,12275
0.82154088698127814,0.0050000000000000001,0.0040175041996352258,0.822178018467843,0.82216820280993275,0.86492543270377387,12300
0.82084897182288818,0.0050000000000000001,0.0040217575096303864,0.82148713154197184,0.82147728681661714,0.8666834112255295,12325
0.82015592446824659,0.0050000000000000001,0.0040259939909661835,0.82079511270113836,0.82078523890629207,0.86844138974728513,12350
0.81946174650611969,0.0050000000000000001,0.0040302138637364048,0.82010196374185784,0.82009206087454845,0.87019936826904087,12375
0.81876643952779005,0.0050000000000000001,0.0040344172592179928,0.81940768653616958,0.81939775459293029,0.87195734679079651,12400
0.81807000512705419,0.0050000000000000001,0.0040386042001446095,0.8187122829961534,0.81870232197355353,0.87371532531255214,12425
0.81737244490021554,0.0050000000000000001,0.0040427745945004557,0.81801575503390345,0.81800576492911425,0.87547330383430777,12450
0.81667376044608286,0.0050000000000000001,0.0040469282436005078,0.81731810452195985,0.81730808533328503,0.8772312823560634,12475
0.81597395336596468,0.0050000000000000001,0.0040510648634019437,0.81661933325916347,0.81660928498646967,0.87898926087781903,12500
0.81527302526366674,0.0050000000000000001,0.0040551841163455494,0.81591944294618557,0.81590936559117655,0.88074723939957467,12525
0.81457097774548581,0.0050000000000000001,0.004059285649674978,0.81521843517378068,0.81520832874008475,0.8825052179213303,12550
0.81386781242020667,0.0050000000000000001,0.0040633691353830961,0.81451631142517344,0.8145061759182306,0.88426319644308593,12575
0.81316353089909899,0.0050000000000000001,0.004067434306740331,0.81381307309219197,0.81380290851895942,0.88602117496484156,12600
0.81245813479591156,0.0050000000000000001,0.0040714809868164937,0.81310872150302871,0.81309852787153891,0.88777915348659719,12625
0.81175162572686788,0.0050000000000000001,0.0040755091054385309,0.81240325795801693,0.81239303527684903,0.88953713200835283,12650
0.81104400531066489,0.0050000000000000001,0.0040795187025397242,0.81169668376883297,0.81168643204656099,0.89129511053010846,12675
0.81033527516846549,0.0050000000000000001,0.004083509917593371,0.81098900029609344,0.81097871954078427,0.89305308905186409,12700
0.80962543692389566,0.0050000000000000001,0.0040874829666261497,0.8102802089805945,0.81026989919941705,0.89481106757361972,12725
0.80891449220304146,0.0050000000000000001,0.0040914381098678199,0.80957031136426683,0.80955997256326173,0.89656904609537535,12750
0.80820244263444285,0.0050000000000000001,0.0040953756142915665,0.8088593090982874,0.80884894128232432,0.89832702461713099,12775
0.80748928984909063,0.0050000000000000001,0.0040992957159173334,0.80814720393748252,0.80813680711040781,0.90008500313888662,12800
0.80677503548042251,0.0050000000000000001,0.004103198586710214,0.80743399772191438,0.8074235718868692,0.90184298166064225,12825
0.80605968116431892,0.0050000000000000001,0.0041070843102784162,0.80671969234822183,0.80670923750808632,0.90360096018239799,12850
0.80534322853909657,0.0050000000000000001,0.0041109528693724414,0.80600428973457294,0.80599380589247671,0.90535893870415363,12875
