envelope,epsilon,fit_window_early,fit_window_late,local_slope,rms_envelope,time
0.00019825753801835843,0.0050000000000000001,0,0,-1.4062374462675962,0.0002486483080446181,7375
0.00019782901533907344,0.0050000000000000001,0,0,-1.3871549619309462,0.00024747578797195454,7400
0.00019740220775094606,0.0050000000000000001,0,0,-1.3681013680291016,0.0002463286346624537,7425
0.00019697710011949254,0.0050000000000000001,0,0,-1.3493822351001654,0.00024520625102550077,7450
0.00019655367751811306,0.0050000000000000001,0,0,-1.3312385307285695,0.00024410783122191871,7475
0.00019613192523863229,0.0050000000000000001,0,0,-1.3138450101955641,0.00024303242226529824,7500
0.00019571182879695901,0.0050000000000000001,0,0,-1.2973134413957723,0.00024197898197046933,7525
0.00019529337393413187,0.0050000000000000001,0,0,-1.2816992872606079,0.00024094643016895142,7550
0.00019487654661330149,0.0050000000000000001,0,0,-1.2670105556417184,0.00023993369135575618,7575
0.00019446133301330632,0.0050000000000000001,0,0,-1.2532176866443479,0.00023893972799004666,7600
0.00019404771951947686,0.0050000000000000001,0,0,-1.240263551504313,0.00023796356451455606,7625
0.00019363569271220858,0.0050000000000000001,0,0,-1.2280728587543308,0.0002370043027793921,7650
0.00019322523935375217,0.0050000000000000001,0,0,-1.2165604810645618,0.00023606112996721614,7675
0.00019281634637362369,0.0050000000000000001,0,0,-1.205638413804536,0.0002351333203438323,7700
0.00019240900085308479,0.0050000000000000001,0,0,-1.1952212439011873,0.00023422023223341584,7725
0.00019200319000926971,0.0050000000000000001,0,0,-1.1852301401352179,0.00023332130157623177,7750
0.0001915989011797245,0.0050000000000000001,0,0,-1.1755954728657798,0.0002324360333032371,7775
0.00019119612180832539,0.0050000000000000001,0,0,-1.1662582347953503,0.00023156399158753415,7800
0.00019079483943368426,0.0050000000000000001,0,0,-1.1571704692400999,0.00023070478983345478,7825
0.0001903950416811805,0.0050000000000000001,0,0,-1.1482949238973106,0.00022985808106071041,7850
0.00018999671625962404,0.0050000000000000001,0,0,-1.1396041420823622,0.00022902354914855843,7875
0.00018959985096323793,0.0050000000000000001,0,0,-1.1310791851399244,0.00022820090123322378,7900
0.0001892044336791617,0.0050000000000000001,0,0,-1.1227081539911978,0.00022738986140646269,7925
0.00018881045240006395,0.0050000000000000001,0,0,-1.1144846483505262,0.00022659016574630929,7950
0.00018841789524079376,0.0050000000000000001,0,0,-1.1064062719401591,0.00022580155862232727,7975
0.00018802675045738525,0.0050000000000000001,0,0,-1.0984732631743555,0.00022502379015500176,8000
0.00018763700646626087,0.0050000000000000001,0,0,-1.0906873045762495,0.00022425661466911825,8025
0.00018724865186123935,0.0050000000000000001,0,0,-1.0830505414226081,0.00022349978996045918,8050
0.00018686167542600953,0.0050000000000000001,0,0,-1.0755648211306834,0.00022275307719017248,8075
0.00018647606614009563,0.0050000000000000001,0,0,-1.0682311496927923,0.00022201624122813863,8100
0.00018609181317699746,0.0050000000000000001,0,0,-1.0610493498836604,0.00022128905128231702,8125
0.00018570890589406682,0.0050000000000000001,0,0,-1.0540178976750667,0.00022057128167250626,8150
0.00018532733381468135,0.0050000000000000001,0,0,-1.047133908013393,0.00021986271263174873,8175
0.00018494708660426757,0.0050000000000000001,0,0,-1.040393238315346,0.00021916313104470791,8200
0.00018456815404257123,0.0050000000000000001,0,0,-1.0337906774764178,0.00021847233105810841,8225
0.00018419052599516112,0.0050000000000000001,0,0,-1.027320189367174,0.00021779011452246905,8250
0.00018381419238737724,0.0050000000000000001,0,0,-1.0209751824315845,0.00021711629124593045,8275
0.00018343914318376785,0.0050000000000000001,0,0,-1.0147487806614208,0.00021645067905932353,8300
0.00018306536837548726,0.0050000000000000001,0,0,-1.008634075664304,0.00021579310370634618,8325
0.0001826928579772266,0.0050000000000000001,0,0,-1.0026243444067404,0.0002151433985836439,8350
0.00018232160203411287,0.0050000000000000001,0,0,-0.99671322220660841,0.00021450140436275999,8375
0.00018195159063779133,0.0050000000000000001,0,0,-0.99089482544331986,0.00021386696852954037,8400
