kx,ky,omega
-0.65682692307692314,-0.65682692307692314,2.1921595248302581
-0.60817307692307698,-0.65682692307692314,2.1894146175863329
-0.55951923076923082,-0.65682692307692314,2.1876560252833235
-0.51086538461538467,-0.65682692307692314,2.1866977127376179
-0.46221153846153851,-0.65682692307692314,2.1863702730924151
-0.41355769230769235,-0.65682692307692314,2.1865201328795387
-0.36490384615384619,-0.65682692307692314,2.1870089028438349
-0.31625000000000003,-0.65682692307692314,2.1877129608386414
-0.26759615384615387,-0.65682692307692314,2.1885232854133014
-0.21894230769230771,-0.65682692307692314,2.1893455152286094
-0.17028846153846156,-0.65682692307692314,2.190100182965641
-0.1216346153846154,-0.65682692307692314,2.1907230583466331
-0.072980769230769238,-0.65682692307692314,2.1911655303571407
-0.024326923076923079,-0.65682692307692314,2.1913949621530495
0.024326923076923079,-0.65682692307692314,2.1913949621530495
0.072980769230769238,-0.65682692307692314,2.1911655303571407
0.1216346153846154,-0.65682692307692314,2.1907230583466331
0.17028846153846156,-0.65682692307692314,2.190100182965641
0.21894230769230771,-0.65682692307692314,2.1893455152286094
0.26759615384615387,-0.65682692307692314,2.1885232854133014
0.31625000000000003,-0.65682692307692314,2.1877129608386414
0.36490384615384619,-0.65682692307692314,2.1870089028438349
0.41355769230769235,-0.65682692307692314,2.1865201328795387
0.46221153846153851,-0.65682692307692314,2.1863702730924151
0.51086538461538467,-0.65682692307692314,2.1866977127376179
0.55951923076923082,-0.65682692307692314,2.1876560252833235
0.60817307692307698,-0.65682692307692314,2.1894146175863329
0.65682692307692314,-0.65682692307692314,2.1921595248302581
0.7054807692307693,-0.65682692307692314,2.1960941640665856
0.75413461538461546,-0.65682692307692314,2.2014397161408494
0.80278846153846162,-0.65682692307692314,2.2084346184851693
0.85144230769230778,-0.65682692307692314,2.2173324364574647
0.90009615384615393,-0.65682692307692314,2.2283971953701536
0.94875000000000009,-0.65682692307692314,2.2418952161937313
-0.94875000000000009,-0.60817307692307698,2.229751496021942
-0.90009615384615393,-0.60817307692307698,2.2180511598576382
-0.85144230769230778,-0.60817307692307698,2.2086964543239556
-0.80278846153846162,-0.60817307692307698,2.2014138386744779
-0.75413461538461546,-0.60817307692307698,2.1959377322352736
-0.7054807692307693,-0.60817307692307698,2.1920163711908844
-0.65682692307692314,-0.60817307692307698,2.1894146175863494
-0.60817307692307698,-0.60817307692307698,2.1879147590446677
-0.55951923076923082,-0.60817307692307698,2.1873161654913673
-0.51086538461538467,-0.60817307692307698,2.1874344353024355
-0.46221153846153851,-0.60817307692307698,2.1881004479907471
-0.41355769230769235,-0.60817307692307698,2.1891595718391441
-0.36490384615384619,-0.60817307692307698,2.1904711536397832
-0.31625000000000003,-0.60817307692307698,2.1919083344506758
-0.26759615384615387,-0.60817307692307698,2.1933581792040808
-0.21894230769230771,-0.60817307692307698,2.1947220705155468
-0.17028846153846156,-0.60817307692307698,2.1959162926654838
-0.1216346153846154,-0.60817307692307698,2.1968727175320071
-0.072980769230769238,-0.60817307692307698,2.1975394992586312
-0.024326923076923079,-0.60817307692307698,2.1978816883215671
0.024326923076923079,-0.60817307692307698,2.1978816883215671
0.072980769230769238,-0.60817307692307698,2.1975394992586312
0.1216346153846154,-0.60817307692307698,2.1968727175320071
0.17028846153846156,-0.60817307692307698,2.1959162926654838
0.21894230769230771,-0.60817307692307698,2.1947220705155468
0.26759615384615387,-0.60817307692307698,2.1933581792040808
0.31625000000000003,-0.60817307692307698,2.1919083344506758
0.36490384615384619,-0.60817307692307698,2.1904711536397832
0.41355769230769235,-0.60817307692307698,2.1891595718391441
0.46221153846153851,-0.60817307692307698,2.1881004479907471
0.51086538461538467,-0.60817307692307698,2.1874344353024355
0.55951923076923082,-0.60817307692307698,2.1873161654913673
0.60817307692307698,-0.60817307692307698,2.1879147590446677
0.65682692307692314,-0.60817307692307698,2.1894146175863494
0.7054807692307693,-0.60817307692307698,2.1920163711908844
0.75413461538461546,-0.60817307692307698,2.1959377322352736
0.80278846153846162,-0.60817307692307698,2.2014138386744779
0.85144230769230778,-0.60817307692307698,2.2086964543239556
0.90009615384615393,-0.60817307692307698,2.2180511598576382
0.94875000000000009,-0.60817307692307698,2.229751496021942
-0.94875000000000009,-0.55951923076923082,2.2193206586400831
-0.90009615384615393,-0.55951923076923082,2.2092823627999763
-0.85144230769230778,-0.55951923076923082,2.2015027080857119
-0.80278846153846162,-0.55951923076923082,2.1957059854741625
-0.75413461538461546,-0.55951923076923082,2.191628442858133
-0.7054807692307693,-0.55951923076923082,2.1890220962424016
-0.65682692307692314,-0.55951923076923082,2.1876560252835398
-0.60817307692307698,-0.55951923076923082,2.187316165491394
-0.55951923076923082,-0.55951923076923082,2.1878043668104459
-0.51086538461538467,-0.55951923076923082,2.1889372451969584
-0.46221153846153851,-0.55951923076923082,2.1905451564270559
-0.41355769230769235,-0.55951923076923082,2.1924714771286395
-0.36490384615384619,-0.55951923076923082,2.1945722778672772
-0.31625000000000003,-0.55951923076923082,2.1967164042719705
-0.26759615384615387,-0.55951923076923082,2.1987859336298179
-0.21894230769230771,-0.55951923076923082,2.2006769388490786
-0.17028846153846156,-0.55951923076923082,2.2023004653726561
-0.1216346153846154,-0.55951923076923082,2.203583608768382
-0.072980769230769238,-0.55951923076923082,2.2044705722957896
-0.024326923076923079,-0.55951923076923082,2.2049235863395076
0.024326923076923079,-0.55951923076923082,2.2049235863395076
0.072980769230769238,-0.55951923076923082,2.2044705722957896
0.1216346153846154,-0.55951923076923082,2.203583608768382
0.17028846153846156,-0.55951923076923082,2.2023004653726561
0.21894230769230771,-0.55951923076923082,2.2006769388490786
0.26759615384615387,-0.55951923076923082,2.1987859336298179
0.31625000000000003,-0.55951923076923082,2.1967164042719705
0.36490384615384619,-0.55951923076923082,2.1945722778672772
0.41355769230769235,-0.55951923076923082,2.1924714771286395
0.46221153846153851,-0.55951923076923082,2.1905451564270559
0.51086538461538467,-0.55951923076923082,2.1889372451969584
0.55951923076923082,-0.55951923076923082,2.1878043668104459
0.60817307692307698,-0.55951923076923082,2.187316165491394
0.65682692307692314,-0.55951923076923082,2.1876560252835398
0.7054807692307693,-0.55951923076923082,2.1890220962424016
0.75413461538461546,-0.55951923076923082,2.191628442858133
0.80278846153846162,-0.55951923076923082,2.1957059854741625
0.85144230769230778,-0.55951923076923082,2.2015027080857119
0.90009615384615393,-0.55951923076923082,2.2092823627999763
0.94875000000000009,-0.55951923076923082,2.2193206586400831
-0.94875000000000009,-0.51086538461538467,2.210418344051122
-0.90009615384615393,-0.51086538461538467,2.2019003125009573
-0.85144230769230778,-0.51086538461538467,2.1955585856143509
-0.80278846153846162,-0.51086538461538467,2.1911188877625696
-0.75413461538461546,-0.51086538461538467,2.1883214661380985
-0.7054807692307693,-0.51086538461538467,2.1869231989783335
-0.65682692307692314,-0.51086538461538467,2.1866977127378027
-0.60817307692307698,-0.51086538461538467,2.1874344353027713
-0.55951923076923082,-0.51086538461538467,2.1889372451965978
-0.51086538461538467,-0.51086538461538467,2.191023147467078
-0.46221153846153851,-0.51086538461538467,2.1935212356822116
-0.41355769230769235,-0.51086538461538467,2.1962720802475508
-0.36490384615384619,-0.51086538461538467,2.1991276016534393
-0.31625000000000003,-0.51086538461538467,2.2019514294412219
-0.26759615384615387,-0.51086538461538467,2.2046197030810144
-0.21894230769230771,-0.51086538461538467,2.2070222336947256
-0.17028846153846156,-0.51086538461538467,2.2090639135944636
-0.1216346153846154,-0.51086538461538467,2.2106662353059288
-0.072980769230769238,-0.51086538461538467,2.2117687665775909
-0.024326923076923079,-0.51086538461538467,2.2123304268554218
0.024326923076923079,-0.51086538461538467,2.2123304268554218
0.072980769230769238,-0.51086538461538467,2.2117687665775909
0.1216346153846154,-0.51086538461538467,2.2106662353059288
0.17028846153846156,-0.51086538461538467,2.2090639135944636
0.21894230769230771,-0.51086538461538467,2.2070222336947256
0.26759615384615387,-0.51086538461538467,2.2046197030810144
0.31625000000000003,-0.51086538461538467,2.2019514294412219
0.36490384615384619,-0.51086538461538467,2.1991276016534393
0.41355769230769235,-0.51086538461538467,2.1962720802475508
0.46221153846153851,-0.51086538461538467,2.1935212356822116
0.51086538461538467,-0.51086538461538467,2.191023147467078
0.55951923076923082,-0.51086538461538467,2.1889372451965978
0.60817307692307698,-0.51086538461538467,2.1874344353027713
0.65682692307692314,-0.51086538461538467,2.1866977127378027
0.7054807692307693,-0.51086538461538467,2.1869231989783335
0.75413461538461546,-0.51086538461538467,2.1883214661380985
0.80278846153846162,-0.51086538461538467,2.1911188877625696
0.85144230769230778,-0.51086538461538467,2.1955585856143509
0.90009615384615393,-0.51086538461538467,2.2019003125009573
0.94875000000000009,-0.51086538461538467,2.210418344051122
-0.94875000000000009,-0.46221153846153851,2.2028711217550545
-0.90009615384615393,-0.46221153846153851,2.1957291926735243
-0.85144230769230778,-0.46221153846153851,2.190688467651916
-0.80278846153846162,-0.46221153846153851,2.1874784589173593
-0.75413461538461546,-0.46221153846153851,2.185844640896927
-0.7054807692307693,-0.46221153846153851,2.18554920214455
-0.65682692307692314,-0.46221153846153851,2.1863702730924222
-0.60817307692307698,-0.46221153846153851,2.1881004479910589
-0.55951923076923082,-0.46221153846153851,2.1905451564268454
-0.51086538461538467,-0.46221153846153851,2.1935212356826352
-0.46221153846153851,-0.46221153846153851,2.196855912028846
-0.41355769230769235,-0.46221153846153851,2.2003863029605046
-0.36490384615384619,-0.46221153846153851,2.2039594866129981
-0.31625000000000003,-0.46221153846153851,2.2074331349593264
-0.26759615384615387,-0.46221153846153851,2.2106766640660953
-0.21894230769230771,-0.46221153846153851,2.2135728127043701
-0.17028846153846156,-0.46221153846153851,2.2160195195106804
-0.1216346153846154,-0.46221153846153851,2.2179319322178266
-0.072980769230769238,-0.46221153846153851,2.219244356699313
-0.024326923076923079,-0.46221153846153851,2.2199119459961585
0.024326923076923079,-0.46221153846153851,2.2199119459961585
0.072980769230769238,-0.46221153846153851,2.219244356699313
0.1216346153846154,-0.46221153846153851,2.2179319322178266
0.17028846153846156,-0.46221153846153851,2.2160195195106804
0.21894230769230771,-0.46221153846153851,2.2135728127043701
0.26759615384615387,-0.46221153846153851,2.2106766640660953
0.31625000000000003,-0.46221153846153851,2.2074331349593264
0.36490384615384619,-0.46221153846153851,2.2039594866129981
0.41355769230769235,-0.46221153846153851,2.2003863029605046
0.46221153846153851,-0.46221153846153851,2.196855912028846
0.51086538461538467,-0.46221153846153851,2.1935212356826352
0.55951923076923082,-0.46221153846153851,2.1905451564268454
0.60817307692307698,-0.46221153846153851,2.1881004479910589
0.65682692307692314,-0.46221153846153851,2.1863702730924222
0.7054807692307693,-0.46221153846153851,2.18554920214455
0.75413461538461546,-0.46221153846153851,2.185844640896927
0.80278846153846162,-0.46221153846153851,2.1874784589173593
0.85144230769230778,-0.46221153846153851,2.190688467651916
0.90009615384615393,-0.46221153846153851,2.1957291926735243
0.94875000000000009,-0.46221153846153851,2.2028711217550545
-0.94875000000000009,-0.41355769230769235,2.1965199634686066
-0.90009615384615393,-0.41355769230769235,2.190609948342078
-0.85144230769230778,-0.41355769230769235,2.186734686300277
-0.80278846153846162,-0.41355769230769235,2.1846288371416951
-0.75413461538461546,-0.41355769230769235,2.1840436386916622
-0.7054807692307693,-0.41355769230769235,2.1847466122867609
-0.65682692307692314,-0.41355769230769235,2.1865201328787367
-0.60817307692307698,-0.41355769230769235,2.1891595718392858
-0.55951923076923082,-0.41355769230769235,2.1924714771281724
-0.51086538461538467,-0.41355769230769235,2.1962720802472107
-0.46221153846153851,-0.41355769230769235,2.2003863029605961
-0.41355769230769235,-0.41355769230769235,2.2046473612780275
-0.36490384615384619,-0.41355769230769235,2.2088970118848623
-0.31625000000000003,-0.41355769230769235,2.2129864428850179
-0.26759615384615387,-0.41355769230769235,2.2167777669578039
-0.21894230769230771,-0.41355769230769235,2.2201460261346795
-0.17028846153846156,-0.41355769230769235,2.2229815640511115
-0.1216346153846154,-0.41355769230769235,2.2251925695081121
-0.072980769230769238,-0.41355769230769235,2.226707554394924
-0.024326923076923079,-0.41355769230769235,2.2274775113056657
0.024326923076923079,-0.41355769230769235,2.2274775113056657
0.072980769230769238,-0.41355769230769235,2.226707554394924
0.1216346153846154,-0.41355769230769235,2.2251925695081121
0.17028846153846156,-0.41355769230769235,2.2229815640511115
0.21894230769230771,-0.41355769230769235,2.2201460261346795
0.26759615384615387,-0.41355769230769235,2.2167777669578039
0.31625000000000003,-0.41355769230769235,2.2129864428850179
0.36490384615384619,-0.41355769230769235,2.2088970118848623
0.41355769230769235,-0.41355769230769235,2.2046473612780275
0.46221153846153851,-0.41355769230769235,2.2003863029605961
0.51086538461538467,-0.41355769230769235,2.1962720802472107
0.55951923076923082,-0.41355769230769235,2.1924714771281724
0.60817307692307698,-0.41355769230769235,2.1891595718392858
0.65682692307692314,-0.41355769230769235,2.1865201328787367
0.7054807692307693,-0.41355769230769235,2.1847466122867609
0.75413461538461546,-0.41355769230769235,2.1840436386916622
0.80278846153846162,-0.41355769230769235,2.1846288371416951
0.85144230769230778,-0.41355769230769235,2.186734686300277
0.90009615384615393,-0.41355769230769235,2.190609948342078
0.94875000000000009,-0.41355769230769235,2.1965199634686066
-0.94875000000000009,-0.36490384615384619,2.1912221561103573
-0.90009615384615393,-0.36490384615384619,2.186401140152793
-0.85144230769230778,-0.36490384615384619,2.1835576136970896
-0.80278846153846162,-0.36490384615384619,2.1824319912223928
-0.75413461538461546,-0.36490384615384619,2.1827813230796513
-0.7054807692307693,-0.36490384615384619,2.1843782119897548
-0.65682692307692314,-0.36490384615384619,2.187008902843643
-0.60817307692307698,-0.36490384615384619,2.1904711536396388
-0.55951923076923082,-0.36490384615384619,2.1945722778677523
-0.51086538461538467,-0.36490384615384619,2.1991276016543129
-0.46221153846153851,-0.36490384615384619,2.2039594866131442
-0.41355769230769235,-0.36490384615384619,2.2088970118846514
