angular_anomaly,kx,ky,omega_aniso
-0.00032269690898401038,0.62889794374852714,-0.55490995036634749,2.8564008780915753
-0.00024829165439562307,0.70288593713070679,-0.55490995036634749,2.8609272197750402
-0.00032537667515755708,0.77687393051288645,-0.55490995036634749,2.8702911554389878
-2.6740948950435516e-05,0.85086192389506632,-0.55490995036634749,2.8853427946516965
7.4337983974381849e-05,0.92484991727724575,-0.55490995036634749,2.9069183291482728
0.0001681284274159256,-0.92484991727724575,-0.48092195698416773,2.8938554703913208
-0.00014887543166630657,-0.8508619238950661,-0.48092195698416773,2.8753373873513173
-0.00029398489522541871,-0.77687393051288645,-0.48092195698416773,2.8633767739010141
-0.00024210254070045067,-0.70288593713070679,-0.48092195698416773,2.8571345265293377
-0.00026651165979053523,-0.62889794374852714,-0.48092195698416773,2.8557690527858224
-0.00019572008696394638,-0.55490995036634749,-0.48092195698416773,2.8584350600503927
-0.00019558371950637466,-0.48092195698416773,-0.48092195698416773,2.864265539924395
-0.00017837656647269606,-0.40693396360198808,-0.48092195698416773,2.8723449705697672
-0.00010130894554225304,-0.33294597021980843,-0.48092195698416773,2.8816831437750627
4.9373826323251269e-05,-0.25895797683762878,-0.48092195698416773,2.8912037837091424
-2.4328511503968198e-06,-0.18496998345544913,-0.48092195698416773,2.8997698550461233
2.432851424677418e-06,-0.11098199007326948,-0.48092195698416773,2.9062716439497458
0.00010229540854496139,-0.036993996691089714,-0.48092195698416773,2.9097886342614898
0.00010229540813506705,0.036993996691089936,-0.48092195698416773,2.9097886342610648
2.4328513438531818e-06,0.11098199007326959,-0.48092195698416773,2.9062716439496104
-2.4328513004989727e-06,0.18496998345544924,-0.48092195698416773,2.8997698550459279
4.9373826437826285e-05,0.25895797683762889,-0.48092195698416773,2.8912037837091202
-0.0001013089457620772,0.33294597021980854,-0.48092195698416773,2.8816831437750423
-0.00017837656669962565,0.40693396360198819,-0.48092195698416773,2.8723449705697228
-0.0001955837197559528,0.48092195698416784,-0.48092195698416773,2.8642655399244554
-0.00019572008696394638,0.55490995036634749,-0.48092195698416773,2.8584350600503927
-0.00026651165979053523,0.62889794374852714,-0.48092195698416773,2.8557690527858224
-0.00024210254070045067,0.70288593713070679,-0.48092195698416773,2.8571345265293377
-0.00029398489522541871,0.77687393051288645,-0.48092195698416773,2.8633767739010141
-0.00014887543205666098,0.85086192389506632,-0.48092195698416773,2.8753373873508519
0.0001681284274159256,0.92484991727724575,-0.48092195698416773,2.8938554703913208
0.00025651971527446919,-0.92484991727724575,-0.40693396360198808,2.8840695717050533
-9.2573927149036672e-05,-0.8508619238950661,-0.40693396360198808,2.8683191993515731
-7.0299244870526863e-05,-0.77687393051288645,-0.40693396360198808,2.8591815128303071
-0.00011820281339586236,-0.70288593713070679,-0.40693396360198808,2.8558332724794226
-9.8718187357182963e-05,-0.62889794374852714,-0.40693396360198808,2.8574601856559201
-0.00015003547473583113,-0.55490995036634749,-0.40693396360198808,2.8632463770831142
-0.00017837656671960966,-0.48092195698416773,-0.40693396360198808,2.8723449705698059
-0.00015071439642730692,-0.40693396360198808,-0.40693396360198808,2.8838349653533371
-4.9373826546517119e-05,-0.33294597021980843,-0.40693396360198808,2.8966705190221171
-5.0142927636986738e-05,-0.25895797683762878,-0.40693396360198808,2.9096361959256036
-1.312283615106935e-13,-0.18496998345544913,-0.40693396360198808,2.9213398601256624
3.3066929310506584e-05,-0.11098199007326948,-0.40693396360198808,2.9303002570604892
3.3111413747085369e-05,-0.036993996691089714,-0.40693396360198808,2.9351873494395697
3.311141420716179e-05,0.036993996691089936,-0.40693396360198808,2.9351873494400351
3.3066929207033798e-05,0.11098199007326959,-0.40693396360198808,2.9303002570603618
1.7918999617450027e-13,0.18496998345544924,-0.40693396360198808,2.9213398601255589
